Unnamed: 0,ID,Date,<HIGH>,<LOW>,<OPEN>,<CLOSE>,<VOL>,Adj Close,emv,emv_ema_14,acc_dist,acc_dist_ema21,obv,obv_ema21,pvt,pvt_ema21,atr,bol_bands_middle,bol_bands_upper,bol_bands_lower,google news,Wikki hits,Sector
39051,HDFC,2014-08-20 00:00:00,297.5,284.950012207,287.950012207,293.1499938965,11384639,285.1927490234,970.0784616679,240.39110441,3492480.06673507,351260.893465198,6623140589,6593705772.31076,300236408.390257,298719310.323984,10.9795885488,263.5922254383,285.9770653733,241.2073855032,18,,Bank
39052,HDFC,2014-08-21 00:00:00,301.3500061035,293.3500061035,294.3999938965,296.8999938965,6936813,288.8409729004,706.376256647,271.4567812258,-780412.631973266,299821.18776345,6630077402,6595359028.20572,300325144.700309,298792302.795635,10.7942834593,265.1783096506,286.7832785288,243.5733407723,19,,Bank
39053,HDFC,2014-08-22 00:00:00,300.3999938965,294.25,296.950012207,297.700012207,4107903,289.6192321777,-3.7441524858,253.1100523117,500984.661954218,308964.982044848,6634185305,6597123858.9691,300336213.73933,298862480.565803,10.4846641552,266.7269621533,289.4455571543,244.0083671522,20,,Bank
39054,HDFC,2014-08-25 00:00:00,301,291.700012207,297.299987793,293.3500061035,2557796,285.3873291016,-354.5006307858,212.6026734385,-1650193.13375904,219912.340417398,6631627509,6598692206.69777,300298839.107972,298927769.590447,10.405685731,267.9947261509,292.8486406153,243.1408116865,19,,Bank
39055,HDFC,2014-08-26 00:00:00,300.8999938965,289.25,292.5,298,2768112,289.9111022949,-536.6057759548,162.6554434789,1389998.33296921,273098.067351572,6634395621,6600315089.16606,300342717.42274,298992085.401006,10.4886396087,269.4235487151,295.4334523934,243.4136450369,12,,Bank
39056,HDFC,2014-08-27 00:00:00,302.700012207,284.299987793,299.25,288.25,3607703,280.4258117676,-803.2807107384,98.2596998645,-2058740.82813982,167105.390283781,6630787918,6601700217.74942,300224680.160156,299048112.435513,11.0160652624,270.3200463954,298.6171617589,242.0229310318,22,,Bank
39057,HDFC,2014-08-28 00:00:00,293.8500061035,281.3500061035,289.700012207,282.8500061035,3637436,275.1723327637,-2027.5249847985,-43.4592791131,-2764451.35999997,33852.8107254291,6627150482,6602857047.94263,300156537.463889,299098495.391348,11.1149942449,270.9167111434,299.7916988061,242.0417234807,22,,Bank
39058,HDFC,2014-09-01 00:00:00,287.549987793,276.299987793,285.799987793,286.5,3598155,278.7232666016,-1774.352577742,-158.8521656883,2926507.20849609,165337.101533186,6630748637,6604124847.44523,300202969.295267,299148698.750617,11.1239946286,271.6587725175,300.2196850656,243.0978599694,22,,Bank
39059,HDFC,2014-09-02 00:00:00,291.5,285.8999938965,285.8999938965,288.8500061035,2060621,281.0094909668,1841.1970285125,-25.5155527416,110397.02808704,162839.825467452,6632809258,6605428684.28863,300219871.466042,299197388.4195,10.7557287269,272.4774026883,300.6206258843,244.3341794922,29,,Bank
39060,HDFC,2014-09-03 00:00:00,294.950012207,287.950012207,290.1499938965,289.1000061035,2780904,281.2526550293,692.2247877497,22.3338032911,-1867183.24951171,70566.0493320358,6635590162,6606799660.54824,300222278.341532,299243974.325047,10.5053468118,273.2689552319,300.9231565776,245.6147538861,29,,Bank
39061,HDFC,2014-09-04 00:00:00,292.8999938965,286.3999938965,289.1000061035,289.299987793,5686505,281.447265625,-205.7523737085,7.1280581578,-612403.525437575,39521.9777515989,6641276667,6608366797.20514,300226211.91764,299288621.488347,10.238323691,274.0323377348,301.5260918287,246.5385836408,23,,Bank
39062,HDFC,2014-09-05 00:00:00,292.8999938965,286.3999938965,290.799987793,290.1499938965,1540290,282.2741394043,0,6.6528542806,236967.692307692,48496.7829586941,6642816957,6609932713.55945,300230737.517213,299331444.944204,9.9891021116,274.799845171,301.9928506071,247.6068397349,13,,Bank
39063,HDFC,2014-09-08 00:00:00,301.5,289.75,289.75,299.799987793,3472358,291.6622009277,2021.8630024988,141.0001974952,2467583.3638838,158455.263909835,6646289315,6611585286.3522,300346223.418338,299377571.238483,10.1064953042,275.990328153,302.4641268095,249.5165294965,29,,Bank
39064,HDFC,2014-09-09 00:00:00,301.200012207,293.6499938965,300.799987793,295.200012207,1903788,287.1871032715,713.8429278791,179.1897128541,-1122092.87343926,100248.530393967,6644385527,6613076206.38165,300317012.682256,299420273.122291,9.9360635046,276.9050750127,303.9327858205,249.877364205,26,,Bank
39065,HDFC,2014-09-10 00:00:00,296.75,288,291,293.450012207,3601230,285.4846496582,-1227.012068179,85.4429274519,884883.705217634,135913.765613225,6640784297,6614335665.04612,300295663.928057,299460063.613462,9.8569926043,277.6929291649,304.0194670167,251.366391313,27,,Bank
39066,HDFC,2014-09-11 00:00:00,295.450012207,290.1000061035,294.700012207,293.450012207,1911504,285.4846496582,111.9564187245,87.2104935368,482343.761290065,151660.583598536,6640784297,6615537875.58948,300295663.928057,299498045.445944,9.5565268376,278.4432664526,304.344117499,252.5424154061,25,,Bank
39067,HDFC,2014-09-12 00:00:00,299.8999938965,292.549987793,294.1499938965,293.5,2602822,285.5332641602,974.2266845177,146.3449062688,-1929975.57296186,57040.7583003361,6643387119,6616803750.28995,300296107.30622,299534320.985047,9.4094254553,279.1602537644,304.5830290655,253.7374784633,25,,Bank
39068,HDFC,2014-09-15 00:00:00,294,288.5,291.8999938965,291.799987793,1273200,283.8794250488,-2149.1085175932,-6.6853219886,254634.348366477,66022.2851215243,6642113919,6617954212.50405,300288732.670643,299568612.425302,9.1487970916,279.762145861,304.8923543321,254.6319373898,19,,Bank
39069,HDFC,2014-09-16 00:00:00,292.799987793,278.3999938965,291.799987793,279.700012207,2068845,272.1078796387,-3932.633781217,-268.4152192705,-1695298.12199196,-14037.7333836343,6640045074,6618958342.57204,300202944.545083,299597445.703474,9.4988768786,279.7591871155,305.2530591239,254.2653151072,12,,Bank
39070,HDFC,2014-09-17 00:00:00,284,271.799987793,280,282.450012207,2458969,274.7832336426,-3820.3026049803,-505.2077116512,1834154.55414363,69971.0069585142,6642504043,6620028601.6824,300227121.035805,299626067.309489,9.6789525672,279.8873216437,304.9966102067,254.7780330807,25,,Bank
39071,HDFC,2014-09-18 00:00:00,296,278.1499938965,280,294.6000061035,3210047,286.6033630371,5101.9147219231,-131.3995494129,2706512.58310779,189813.80587439,6645714090,6621196123.87866,300365205.828766,299659664.51491,10.2236894696,280.5879256656,304.251239219,256.9246121122,21,,Bank
39072,HDFC,2014-09-19 00:00:00,295.3999938965,283.6000061035,294.799987793,284.950012207,3571431,277.2153015137,801.219634613,-69.2249371445,-2754234.62100749,55993.422834305,6642142659,6622148239.11145,300248219.112412,299686416.996615,10.3287760245,280.7956440723,304.2503279434,257.3409602013,22,,Bank
39073,HDFC,2014-09-22 00:00:00,288.700012207,282.049987793,283.8999938965,285.799987793,1729402,278.0422668457,-1586.1754934947,-170.3549742345,221044.222809626,63495.7319240923,6643872061,6623135685.56093,300253377.734681,299712187.939254,10.0835259171,281.0339461543,303.014604381,259.0532879276,23,,Bank
39074,HDFC,2014-09-23 00:00:00,288.3999938965,272.1000061035,287.299987793,273.1000061035,2629647,265.6870117188,-3176.7548054536,-370.7816296491,-2306990.68474382,-44253.650651722,6641242414,6623958718.67179,300136525.144841,299731475.994054,10.4979567088,280.6561394852,302.103049107,259.2092298633,21,,Bank
39075,HDFC,2014-09-24 00:00:00,274.799987793,261.1000061035,274.799987793,268.25,5118762,260.9686279297,-3292.0033513826,-565.5297444314,224181.937761898,-32052.0329965574,6636123652,6624511670.18671,300045620.617607,299745755.295124,10.7114250409,280.0653709383,301.9784155216,258.1523263549,18,,Bank
39076,HDFC,2014-09-25 00:00:00,271.450012207,264.25,271,267.8999938965,5305786,260.6281433105,-13.5688718434,-528.7323529255,73673.3562328647,-27246.3334861291,6630817866,6624798315.45095,300038697.75653,299759070.861552,10.477330852,279.4860672696,301.3906989721,257.5814355672,11,,Bank
39077,HDFC,2014-09-26 00:00:00,281.75,267.25,269,279.950012207,3311604,272.3511047363,2911.7283195401,-299.3683080945,2489418.23791083,87147.5106682781,6634129470,6625222458.83954,300187652.178876,299778551.830521,10.7455087952,279.5081598857,301.6453485717,257.3709711996,23,,Bank
39078,HDFC,2014-09-29 00:00:00,285.700012207,277.1000061035,281.8999938965,281.450012207,4799075,273.810333252,1236.4907997826,-196.9777009027,55806.5640248002,85722.9221844836,6638928545,6625845462.75593,300213366.099883,299798316.115492,10.6024752824,279.6006290438,301.5734285712,257.6278295165,22,,Bank
39079,HDFC,2014-09-30 00:00:00,285.8500061035,275.1000061035,278.700012207,277.549987793,2567794,270.016204834,-387.2500210841,-209.6625222481,-1397366.41259763,18309.7706034782,6636360751,6626323430.40339,300177784.437578,299815564.675587,10.6123102636,279.5029794605,301.3916163463,257.6143425747,21,,Bank
39080,HDFC,2014-10-01 00:00:00,283.3500061035,272.5,277.049987793,275.1499938965,1937730,267.6813354492,-1427.8330146902,-290.8738884109,-991191.790888589,-27576.6640097975,6634423021,6626691593.61232,300161028.752557,299831267.588176,10.6281566529,279.2956944336,301.0359500966,257.5554387706,19,,Bank
39081,HDFC,2014-10-07 00:00:00,275.1499938965,256.5,274.1499938965,259.8999938965,5687206,252.8452606201,-3967.9420787288,-536.0117677654,-3613589.69799202,-190577.256463535,6628735815,6626784512.76631,299845819.254378,299831929.027549,11.1629458025,278.3720896461,300.7660164693,255.978162823,20,,Bank
39082,HDFC,2014-10-08 00:00:00,264.8500061035,258.549987793,260.8999938965,261.1499938965,2156752,254.0613708496,-1204.9403701031,-580.6070079213,-376576.741022716,-199031.778488952,6630892567,6626971242.5042,299856192.244233,299833031.901035,10.8387506363,277.5519898485,301.667503695,253.436476002,19,,Bank
39083,HDFC,2014-10-09 00:00:00,270.700012207,262.6499938965,262.75,269.799987793,2010254,262.4765319824,1992.230346433,-409.084517631,1560745.04022624,-119041.923092807,6632902821,6627240859.70856,299922777.292047,299837111.23699,10.7528351479,277.1828468935,302.0257322743,252.3399615127,11,,Bank
39084,HDFC,2014-10-10 00:00:00,268,257.6000061035,268,258.8999938965,1876136,251.8724060059,-2148.0306517692,-525.0142599069,-1407106.12897788,-177590.296087583,6631026685,6627412942.67635,299846980.880356,299837559.857143,10.849311584,276.312234846,299.7980889859,252.8263807062,23,,Bank
39085,HDFC,2014-10-13 00:00:00,263.799987793,252,257,260.5,2155274,253.4289855957,-2682.7237844312,-668.8615615418,949784.974877283,-126345.96558918,6633181959,6627675170.69106,299860300.508151,299838593.523098,10.912689998,275.5592712819,299.163562115,251.9549804489,21,,Bank
39086,HDFC,2014-10-14 00:00:00,264.5,255,263,260.1499938965,3429442,253.088470459,512.4757317196,-590.1057419911,288790.70912576,-107476.116738501,6629752517,6627769595.52329,299855692.732214,299839370.759876,10.8185106648,274.8254961683,298.2577431766,251.3932491601,13,,Bank
39087,HDFC,2014-10-15 00:00:00,260.1499938965,260.1499938965,260.1499938965,260.1499938965,0,253.088470459,0.0399993896,-550.7626925657,0,-102590.838704933,6629752517,6627859728.31768,299855692.732214,299840112.667709,10.0972766205,274.1266627268,297.0946787389,251.1586467147,28,,Bank
39088,HDFC,2014-10-16 00:00:00,262.5,251.0500030518,258.700012207,252.9499969482,2214333,246.0839385986,-1745.1599350131,-630.3891753955,-1479447.35700778,-165175.225900517,6627538184,6627845112.66688,299794408.122502,299838035.188382,10.1874579756,273.1182500707,295.2956449264,250.940855215,23,,Bank
39089,HDFC,2014-10-17 00:00:00,255.5500030518,244.1000061035,254.4499969482,250.3500061035,3201427,243.5545196533,-2485.6866593449,-754.0756743255,293581.573442761,-144322.644112186,6624336757,6627685641.95475,299761501.694392,299834556.3932,10.2716272405,272.034047977,294.3037464033,249.7643495507,24,,Bank
39090,HDFC,2014-10-20 00:00:00,261.6499938965,253.5,253.8999938965,258.8999938965,2122596,251.8724060059,2975.7141970604,-505.4230162331,690168.178791962,-106391.243071088,6626459353,6627629901.54771,299833992.884514,299834530.779169,10.3401846106,271.4086168303,295.3013743137,247.5158593469,15,,Bank
39091,HDFC,2014-10-21 00:00:00,265,257.6000061035,260.950012207,261.8999938965,1999783,254.791015625,1378.4006779927,-379.8347699514,324284.454345296,-86815.0750067077,6628459136,6627667594.02282,299857165.341607,299835559.622916,10.1441718964,270.955825262,294.8332704779,247.0783800462,28,,Bank
39092,HDFC,2014-10-22 00:00:00,269.8500061035,263.200012207,264.5,269,2777106,261.6982727051,1251.1678955529,-271.1012589177,2067163.3784413,11093.0365136564,6631236242,6627829805.29451,299932451.595939,299839963.803508,9.9978945837,270.8626907258,292.5914233758,249.1339580757,29,,Bank
39093,HDFC,2014-10-27 00:00:00,270.8999938965,262.6499938965,270.799987793,263.8500061035,893003,256.688079834,230.9481731854,-237.6312967775,-633217.666444745,-18193.8136208163,6630343239,6627944052.28112,299915355.090365,299843390.680184,9.8813682782,270.5287533628,291.0788471797,249.9786595459,27,,Bank
39094,HDFC,2014-10-28 00:00:00,266.049987793,260,263.5,261.3999938965,1208043,254.3045959473,-1878.0336646653,-346.9914546367,-648950.028388948,-46864.5506557314,6629135196,6627998195.17743,299904137.65611,299846151.906362,9.6259429125,270.0940505311,289.2774006119,250.9107004502,25,,Bank
39095,HDFC,2014-10-29 00:00:00,272.5,262.8999938965,264,271.950012207,2843234,264.5681762695,1578.4862530073,-218.6262741271,2517454.20867652,69695.3929502801,6631978430,6628179114.94209,300018889.65099,299854003.622027,9.7242137919,270.1824296585,289.80318517,250.5616741469,24,,Bank
39096,HDFC,2014-10-30 00:00:00,274.450012207,270.1000061035,272.799987793,271.8500061035,2122837,264.4709472656,937.4874766289,-141.5520240767,-414809.626430312,47672.4375238895,6629855593,6628255318.49018,300018109.005109,299861462.957622,9.3659332793,270.2618380606,289.9615585081,250.5621176132,21,,Bank
39097,HDFC,2014-10-31 00:00:00,288,274.299987793,275.799987793,285.6499938965,2716153,277.8963623047,4476.4561971217,166.3151906698,1784332.49770784,126611.531168614,6632571746,6628451519.74063,300155989.73861,299874850.538576,9.8182039871,270.9946073862,291.4511018786,250.5381128938,12,,Bank
39098,HDFC,2014-11-03 00:00:00,293.5,283.5,287.3999938965,291.5,2314825,283.5875244141,3175.1886658886,366.9067556844,1388895,183988.052479132,6634886571,6628744022.0706,300203396.497469,299889784.445798,9.8303237213,271.9710546535,294.1328078599,249.809301447,27,,Bank
39099,HDFC,2014-11-05 00:00:00,294.6000061035,285.1000061035,292,288.75,1797633,280.9121704102,713.4413967366,390.0090650879,-416296.267764442,156702.401558969,6633088938,6628941518.24921,300186437.695582,299903268.684425,9.8083021399,272.7700520509,297.0466787682,248.4934253337,23,,Bank
39100,HDFC,2014-11-07 00:00:00,295.75,284.049987793,288.6000061035,292.8999938965,1615079,284.9495239258,36.2123331389,366.4226162913,828244.776888045,187227.054983018,6634704017,6629203450.01061,300209650.052265,299917195.110236,9.9344161444,273.7286207102,299.9235930921,247.5336483284,21,,Bank
39101,HDFC,2014-11-10 00:00:00,300.950012207,287.3999938965,292.950012207,290.700012207,5822567,282.8092346191,994.8610695542,408.3185131755,-2986470.80086349,42968.0615354495,6628881450,6629188813.64649,300165916.556012,299928500.630498,10.1754562888,274.5367822101,302.8507062986,246.2228581216,17,,Bank
39102,HDFC,2014-11-11 00:00:00,296.450012207,289,294,291.5,1984726,283.5875244141,-544.2814254745,344.8118505988,-652697.310082663,11346.9082800807,6630866176,6629265057.38983,300171378.394697,299939540.528871,9.9937600167,275.3445544858,304.4774860162,246.2116229554,21,,Bank
39103,HDFC,2014-11-12 00:00:00,306.3500061035,295,295.6000061035,300.700012207,6066400,292.5378112793,1487.414510838,420.9853612814,26734.0014035389,12046.3216038742,6636932576,6629613580.96302,300362839.643591,299958781.397722,10.3175097558,276.5519572344,306.7509034023,246.3530110665,20,,Bank
39104,HDFC,2014-11-13 00:00:00,304.8999938965,291.299987793,302.1000061035,294.25,2585938,286.2629089355,-1354.2545000016,302.6360371959,-1464093.11131954,-55050.9253471904,6634346638,6629828719.91924,300307371.299762,299974626.393269,10.5363428456,277.3947211757,309.8264698942,244.9629724571,11,,Bank
39105,HDFC,2014-11-14 00:00:00,298.8999938965,292.299987793,295.25,297.25,1540791,289.1814880371,-1070.8795195967,211.0683334097,770399.062209563,-17530.471367338,6635887429,6630104115.78655,300323080.298912,299990465.207162,10.2739203962,278.3402106435,311.0494848719,245.6309364151,23,,Bank
39106,HDFC,2014-11-17 00:00:00,297.200012207,292.3999938965,297.200012207,296.1000061035,1170407,288.062713623,-328.0872426826,175.1246283369,633969.528180968,12083.1649757668,6634717022,6630313793.34171,300318552.255493,300005378.254813,9.91232611,279.1859151892,312.320842771,246.0509876074,23,,Bank
39107,HDFC,2014-11-18 00:00:00,305,296.799987793,297,303.1000061035,2537080,294.8727111816,1971.5578298491,294.8868417711,1361365.52709733,73414.1814358382,6637254102,6630629261.91708,300378530.504848,300022339.720724,9.8448372958,280.3246814232,313.5283664687,247.1209963777,22,,Bank
39108,HDFC,2014-11-19 00:00:00,307.25,296,304.700012207,300.1499938965,3988326,292.002746582,204.5048139132,288.8613732472,-1045832.03427734,22539.3534488753,6633265776,6630749103.46631,300339712.919402,300036765.775209,9.9385148094,281.2687439219,314.9273148381,247.6101730058,22,,Bank
39109,HDFC,2014-11-20 00:00:00,301.8999938965,292.450012207,299.950012207,300.25,1669583,292.1000366211,-2518.7360963193,101.6882086094,1086555.04286678,70903.7029678713,6634935359,6630939387.80875,300340269.202906,300050561.385559,9.9059459347,282.172613259,314.4395770173,249.9056495007,17,,Bank
